time,amount,eth_balance
2024-11-05 00:00:00.000 UTC,-799.767875933776,4926.890456237677
2024-11-06 00:00:00.000 UTC,3005.792973294566,7932.683429532243
2024-11-07 00:00:00.000 UTC,2885.0100724140902,10817.693501946334
2024-11-08 00:00:00.000 UTC,10109.397674931917,20927.091176878253
2024-11-09 00:00:00.000 UTC,-15119.852484308714,5807.238692569539
2024-11-10 00:00:00.000 UTC,-2300.7153434284264,3506.5233491411127
2024-11-11 00:00:00.000 UTC,10629.310209366407,14135.83355850752
2024-11-12 00:00:00.000 UTC,-12866.574225742226,1269.259332765294
2024-11-13 00:00:00.000 UTC,3917.068463004108,5186.327795769402
2024-11-14 00:00:00.000 UTC,351.1054272721536,5537.433223041556
2024-11-15 00:00:00.000 UTC,-3342.031181725042,2195.4020413165135
2024-11-16 00:00:00.000 UTC,9995.005102307196,12190.40714362371
2024-11-17 00:00:00.000 UTC,-2314.015354842304,9876.391788781406
2024-11-18 00:00:00.000 UTC,17.85736644285435,9894.24915522426
2024-11-19 00:00:00.000 UTC,-2758.1129979553416,7136.136157268919
2024-11-20 00:00:00.000 UTC,-708.7982228506673,6427.337934418252
2024-11-21 00:00:00.000 UTC,7889.736748933643,14317.074683351895
2024-11-22 00:00:00.000 UTC,16862.066837651546,31179.14152100344
