tx_hash,value
0xea4e4016f5206b6221147355a300651225c53ade401df1067203d26f6005b8d3,0.08385202836225514
0xc2f48914e53eb4f27db7a01b12f8bc40bf260927932b2e09399288a939aa1604,0.018387249249695037
0x40cb9afc63aefb10969afe94fce0fb8793e3dec7a7611c28fd4d255b7c2e83cc,0.04278413775990375
0x746c31341abd3c8e33b3670a282ca819350a5f0f828c48e481f5640e060a70fa,0.012767116177019868
0xbfc622a2e37f63fbb556ab7282a8f71a7e9647bd49c84c3fbbe685fdeee4b54d,0.026333715404272633
0x20793237ee919d0e9c729c297fc1a07ab5544bff398252eff69d7962e316cda7,0.05900380962799932
0x7e25b2fc5224c0e5d5d88633c13abf519a2f8ebb97739a8b8e96e9e52dd24ff5,0.0229366365032277
0x59d4bedd08ba4009652c1e974502e4e12f9211e55d12826397099710c72ebaf7,0.045442023071430165
0xb8b85f2af1ae138e06fd7cd7a0f875ec06c772d6faad7b757de61df28a768817,0.02034869443844972
0x7613666af745969d5988c81147ace6355d92c236994da753faaf4c7abde795a5,0.905
0x743be85bf080e386b672f96a0ad7abff0146fb64632306ca0cf8a0b9429db719,0.02498515679634899
0x143240226c30c905b9be4dc588eb17da1c2632e6e487b32cfcf4e5c7564e755b,0.07
0x36ae87286dfd880e42c6b9d2860c5b9de9cb9a3cd56c79469d2fee96e92c1671,0.040095433721718976
0x6712a50934dab6f93e526892c5e34827e5adced13e05dd4615d59cbb4c0452b0,0.027423464051569146
0x58605f22bb1eae6417cf5dd47f886879d0019fb975b7c4f46d229ddec34388ff,0.032228971946847845
0xe646f9d688eb1814b88708d41811cbaef1053e989c88f4374b3b7406893fe230,0.027261321829146735
0xaeb606cacf051aab3af192295e152ca406e6d4829577164af8df465ddf300bb5,0.024299392725817243
0x1c5bf8b49daed5ae14d62bdc37ce62a579933f3571e6449eeb307528c330ccf0,0.1484141500450904
0xb5a9e8e14d7cf5738af606af77dca5ece1a754c80cb6023525df64133106c4eb,0.05599119071749907
0x0d17920362e962fd845ffafee40d9b508d4ee5a6e258b65d85868fd75bcf3326,0.06585300786922672
0xd0a6a421d412661686813d1d160aee6cd199f87d3d4c079843acdd6b0badf78a,0.016191263572699947
0x1dff983f142d21b551a8a6fb166311b8635967cd02c470634d227384e0a461f2,0.04710620257360554
0x7530ae4f317e0e27402ef4ea02b1b4e6db50e84510dcd4c9a05355ada8f543b5,0.051703988059645475
0x81a609438eb91a8149e8bc85a42999958b6c3915f3e4abc504137f4b99b9a16f,0.059587829764125834
0xc98126d45ae174c23613b2dff3f0758c9a01e0a29fdf44be87e0183b5e741dbe,0.13592488319289456
0x5bbee7a3161da88b664776d359f6ade39e559fe71071e5be2b7db523e6eaa510,0.048795385105183144
0xe064e132c0becc4308d27b7121d025f286ff6fbb758bc8d88bd65ec331bf9dcb,0.001
0xd21d2b193aadbf88d1ad28531593c13a734e5fa5e25aed0497b94e803e03dcf0,0.021643465962141277
0x65968b345b437f0871b620c64cb5ee2cab42d1ff6d6552cfa47387a5d4bbb11f,0.04652115569877703
0x63aa0db9699ee5420b77a257767066828b8a15557bc1bdb7de71fb92f22e3b15,0.03527445811614981
0x7c8df0eba8d22cc496a913e4b54653b79ff7ddb31a6d927d0bbac45b59061495,0.03472837829313296
0x223575eee0a3990b2277e63a11a3b9c5ad6d01ecbe7fccaa6dc4f1ff57bed4f0,0.01
0x2f3e28b77d0100642f0e67e8489098abb37b8275f4b0dc11f46dad831ab1f721,45.421404051369265
0x5cb6c1998712b8e3c113673d79f7d9995027e7a1bcfc8febee25469f06fc00cf,0.054508483702223075
0x859282bd369f2ad11387354c746f8fcd12aaaee325c23ea84574f3d1c863ab7f,0.03546658737617613
0x63772fcd8b1a20e8a11e7dda0062dbbdb7939392a8bdea3dcfce037bc304e249,0.047682176542362086
0x88640658ec0ee9cc9419907678d61e59c6b3c3b176df423a6f0675c49cb1e9c7,0.055808282744622344
0xb89be15e47254b866afc64a69f2e1c65041ae0c5558e15570979c554353c09d5,0.03481228438331163
0x8d64b0cc51fc56d649fd9f07513b858d156bfbf17f444e9c12361a24eafa025c,0.022096600337940017
0x4d42423fa52c379e77cf57d3e8d8a12cd863240c559cfb0070efc1aa4c62254f,0.04843166720918579
0x0d1103249b256a6e6d059d55fa31a0fcb9c786306c49eccaa817049f5cc25619,0.03232294918129397
0xc9afb73f1a5de51cfc785722025ced1ec77cfb99e4d7cb40810684b5d27c09d4,0.27
0x447043cb8ddd11e52984de0a0dabab1c7f9d4944a8cf5b823f1e78b4c6236682,0.17852130909604697
0x2e31712323683cdeb228ce57b10918724aecd723aa850e4f06cab258d40cac97,0.16396303950328608
0x28895d1e9affa96f829eff5ec593ac2987abaa9c84f97f131948c31a074d91e9,0.11041543341842976
0xd3233a0aa9f4b92f21175993b83e674600efc11f74016f2ef3914b0278bed1a6,0.05046658501381169
0x4bc0e6079e2c30fbc54d82c435a3d4fdaeefc3dd548cbbe4b6e6b7f3d5a2b77b,0.02139647254059887
0x0d086540714ed01ef4c9a22460eb6cdf3d18967fac3cb664e69ac6e453e1b79e,0.29
0xb6a86e0a256f82523fd2f0e0fbd6544a122cf525303921cd4a9fe3843cb37031,0.0437152614317239
0x158e10883cd8ee43b53d49ae49f73939e58f346832360e5c70f26016d19157d9,0.018125593876185685
0x5f1a27e8218248fce78ee5b6d3e06f4ceed25b1b6cfaf38f0d3eae99dac55013,0.08393297679516296
0xb6793f4df869220eb5242aa5280a73d1a9f8670d555e01bf7b9501bfac6bb2ad,0.044756725619832675
0x6f4c8984271e17e1fa0f94195e638c646f2984f0fd22991b654dbd1ad8707eb9,0.032812540352662234
0x84ad5402aa60a0435897f789e5c2859af77f5853242fa5cff06ccecfd1d69ca3,0.03281780746642615
0xc9b4121bf35f8f4f3b4b83691316df9e527ba35680b22a008c6ff282115be24a,0.015488111345194752
0x49366b0168d08d2eaa70be3a1c3646486706d1e5576df62e050b1ee95abdfa73,0.01611446697545253
0x0374605639e6f46a1979e456f252637ce423568568b1b2a469bbdf33eab15794,0.03503672401542629
0x92a86388af9b1919b708c50c44126a7c1f1ff3c314c3e2694ef8e9be5c0e8017,0.013
0xd296de63155a4cbae0dd786ad61767f18292d9925a6b8bff09d6e111fee1870d,0.053408650880340656
0xcb0bf191674123bbd99bebe5dec142818e69e343a0e2be99b2f61d6c88c3c1c4,0.020636272292607467
0xe837772aac6fb4539d9312d278f4b00ae87e7f240f6d72cab0ea9cd88d3d7f65,0.056058368877917104
