tx_hash,value
0x388445b75efc1bd69411f274b60bc1430218763875fa88d68298025825c6eab6,0.8410524120837292
0xf943198b15686a2f1cd9cded655723948b58d900f35ce99a7771842b39cc13ef,0.06249491139295072
0x98db71e4a32723d82d48a7ee369113247b680874baabac7ffdb5a9c68a9c1f2f,0.02433469433622742
0x3132b45e367dd4d346cc4ae22c10dc3114a736ef8f18e82d66f9291b5271ebce,0.0093518261984387
0x605318df9b597ef3fe445ccb0ba59155ac4c4089b55ca5e54f2aa708e1e433e1,0.00757
0xd1281ce698c3feadfe4b7302f4eb25562046c5b4d119dd4094051a931b24d92d,2.385869048856191
0x2f277d5a9885c00b4591e1d645213c951ce93ef86a2a0f9a5af912d2a7581932,0.12
0xd60961ca6f674f6daf773f913020e40690d6b58bda2c299b858bdd6b9a3aa732,0.08540736656642901
0x9f42629087520760ee608e16ec9d1f50035f680c9fe45e09d2bc611c5cf4378d,0.013700913468695548
0x1eb90729d78d89bac0023549a715487a2151c7601f2324ae399488e6f4c5874a,0.006
0x723327f84aebe8c1ff84d1b4fe7f72102e33d8dbf9f14f833b06eb729022669b,0.009600806336930449
0x83bb4c93c1d80659e4e03600269abab1e0526f9139c257203e194ca7b5cfc01e,0.0643159091750638
0x1a9e90ee1bbe19b0f595e84e235cc6914efe130186e2e27efb2a0477791c58a7,0.004866
0x665fba97d05fc8778e9add8b08adbdd7b4261ecf147fd6dc1ac4ce0c456d58b6,0.021680148618729467
0x09d8cf21bea5b1b7905763cf2f44aadbbbb7485de9e84cda5971e2d65d1f4e3c,0.011960647890463236
0x88f0c4bb105358fc8c57bbd984bcdef6a89b8b81fc28fc6c5ba979da7f4a3f07,0.009867082647410095
0x17a3282484e2dba4fa7280ae659958a534b38775a9b5da4b0155df699da2127f,0.013096518302047958
0x6f959ed51bd8c95bd7e927c34b4b8b100e7184fcc88fd8080d4147c25275f063,0.003132759356480604
0x6e76c898a6f1978f19dd29ae623f11ea3dacfdd24cd778c1879ba1f8e1d8417a,0.030129082837147304
0x1e9cf0d39d50f6f9f30116c63dab19d2c4f9eed2823531927e81142e7f08c2c9,0.016099322671428107
0xb113612a145d0a3641da14170f42d78b6e2095f37e1f9726ca366d7c4789e253,0.008868176959388721
0x21fae08ebb5bb663434f5e8bd46e280e64dfacc716ba265a7eab175638547298,0.025197344089364207
0x682997f9ec27fe86ad58ed54280e9f00c5e68d00cd01177e872b06e7d4404158,0.0228
0x77e332af870b2c26be1b28e58614b4601af29f8ff3227eecbcf6d99acc688701,0.101
0x17c7e73109319800974c22f0df2990aabda0650470ed00c77b9956738db7f0a8,0.07756507120382629
0x9d3c887249a2ce3ad5d9045d11bbdabff785a76f989b40b5ecd4f1f6519cdd97,0.1
0xb9bbab9b3b0de0a19b52178b8556acd2e7f0440445fe3f0159df985048a0ba0a,0.02518
0x81b740adb3dd72c83615ddece3f99b61b0c3e532b87c7bfe0c72950efcca0925,0.030132911200834007
0xc02cd6d012fd0ac9d909efab470860a70199b5f1875e295659bd06eaf7d6dbf0,0.009063842312219336
0x1e7972a0960d194e1aae2f527b69c2a0d40ae26a4b078aa6145a3f90b4d82884,0.03286942909718391
0x9d8521175955d4aff07a5be4d6522a65398515910c6add4d13ef42bf694781bd,0.04155305695031644
0x3e710f162c02919a5e93c1eadfd03fa0ef35c31731b2570dee0a9e8b2feb6506,0.18802819234399676
0xc4f6348f5e8a7dfb3b2ca17df280ea03c92de2982b7e7282c3e4ad39519c812a,0.0148
0x61d02c4dd358a02ae99299bb6a892127dd0a56eb02aff5d25f96fc4b30b6a4f9,0.014226371058599892
0xb2586e6c808b4eba034b32d839b70288f437f60d67f837d77e6648e949143078,3e-08
0xcda85d9cfcebdb671f4dfe2a4ff4e05b91adcf1dc4a439ae3b2b128ed4142cfb,0.04241833827819119
0x1c8959322d50df0b02f4fdcee70098676e825bd1c923d430d03bc06b23c2e73e,0.05428355337807138
0x2e98d0195bc1768b5581862db59d4add9b37f895e0f3beb458f54fb4dbc97ecc,0.045548448850692126
0xbf8c5614cfe9c3058ba3cc75c7b206d61011e740df6ff9017ff03123a7fe2b3e,0.022532226307539344
0x8337af80c883673bca325ce5d0c2004ced88364ba37f13737f264d957d0648be,0.03901475433220369
0xa91eb11f09c97e552eaf0e7694b73be0a47275af85b5a8debd029a144e8614a7,0.015999577118602372
0x39e08ed8e48a047920e558dee671194db0eba799f5ac3d355828b54549581396,0.021229096900202533
0xd40a1ff30c28542af9f89babc76c2d1176911728366fc0f65b76df2be43f2a6f,0.00723
0x910f21c34cf74721299c5637b833de4b59a10e897ec98dda89b5e1d8418d8654,0.029541979625627032
0xd747d9194504e412d676af689642c8d58ce7115f6630a53e59d1c3158d729120,1.0487147915905397
0xe0bf5fefb2377b15243ddee8629bd111fa8f431b9db6efbec568fb3a30f9d673,0.025844901606073233
0x33e50302094ca570f09b03c556debfda21be28e0ba4026bc8b956bba0a077986,0.05459162872047794
0xb1ead1471bb4c26c2f9c1e1317eb9cedf8acada348d0aa843b24c919ef83a70e,0.0264814437777785
0x1e0804c04b9fb6426dfd383d5b25e83c0dd58328437a76d5ba468bb2672a4c41,0.00732
0x6d4eeecda9e9596af286554afc7c00f66ff96e0c9406e0e7466a1270932715e4,0.01712137978365606
0xa9dabc337e98f2040b5d1723d8ad1bb547ec5248c65fdb2710680435a37b5cd3,0.0101
0x139c8e3c18b2ae3f5a503d9613c834691f7ec0a50a9601fe59f08833a524c6f4,3.487400704692e-05
0x808d6d2d9438a2a5cfe609690cfcaf2416e503602f42ef9e954c182a7f77e97d,0.014336979514773925
0xbd17b382c8f15d1050705a173223652b2f66abc86f8f59c18a74b594288941de,0.024294510447628086
0x06694c1bd6dc3c0ff24ab447fd99708fe70f70dd08df5981222b993c449fa0ad,0.024747429620635225
0xa9370e9cc4c3fdd714a55709a7e85e954042966cfe38d2e3e6a8fbc8c9150fe1,0.8
0xef057a5b19db0364a305a85a17ab7716e9733880cd3d7e8033a35cd3d90b2e7f,0.009787975642589732
0x1a655c7923b897c9d6bb00ee3564527902eb2c6cf37a1fd0e86603b0950b4268,0.018135537978335597
0x3c31860a039137175469ab0e19510a78d08a22753c7925c1c362b1a56a33ca38,0.01139551698615592
0xf24c4eb9db462bc7d44039f4460d92b574d49dd36aa846848a921ad9286fbf0e,0.011889568003926572
0xa0a915716c796381f7371c8cf283a1769a6ee1e091f32537b1daa7e04383d092,0.022266762565772924
0xbbb005abe1d5a50c8d5b2d4998c6299713a61b1b9471ac9a83d29c77454817d6,0.022999018608938025
0x95b107670253f2133deefb18de312f2c6db6516a9d79c8139194bb0822a4a25b,0.014361259304106533
0xc62999b6d4b7096d2496011accf84e8a0794953b65d4edb19d84e41cf1f0c5c7,0.00896698996183939
0xf5b21f3db0d4e1f04dae6090ac612a2d60f74330cc56d5e1aeabaa2d6a6dc566,0.024157037679998414
0x69ffb50a1d9e09687b363801640a353200fcb6d18e1e0275c183173916f4f1f1,0.02653
0x91efd16457683eb045e32dcb00f2d3851a3331ebad935eb3b138bbace516eb6c,0.09873699923275628
0x13c9120be0a7478d71d7166177d29ff900c0e80bc616cc147bdd940ba74cbd68,0.137
0xca00687231c7fd510fa76556e0fbf85047f29be4c22a8d500729173b92dd043a,0.007680214225888392
0x47060ce66a9a13079d44efdaf8cfb32d10380cdcbeadd0899f2765ccb3f51f6e,0.032794420631767095
0x92f47e0a92ad3caaf33d2061a2668f98c14606582da49aedf220f7bb5e7b1ceb,0.018967899369526437
0x49e3d75c965dfe7744a770ec639cd65487f5216466b21fe423dfc4d10994ce15,0.0306
0xa6df6dfeb4c2c41d822c1d4d7073e485bf1992f2571b05a63f843b64999e9ecb,0.011259743401002196
0xa99a77948c7c872732261160cd623ab27de288e3234d1d3da6e43cb344d3a5de,0.06623135601126925
0xe03a495ac0ada29ace0bfc9284335b71295c6c7b9547e51f52b7b7516284b2d7,0.00778
0x06824f39839356763206f8a149c2fdbe13591f0efd90d64d08d28c2a8a5d7ca7,0.03749651442296006
0xdb50e193f1e73937b24a1f1c06e1f8db78548d73b493dce6442c1508efef7b31,0.057464664231557674
0xfb19e07ff413cb57ff91611777b1a20d73f6f7fdd8afdaf7d50910c8f0478670,0.03365127097580845
0xca6517bdb139d2790a2152425e3294b1bd0fd7d1c3a6f9958e4ae2dca0de1f72,0.008799158592026571
0x2a330e3975cd421c1144e74b58c4ef2afe6b61ce2de7813a8dc6296765a0bc33,0.001
0xe9544a2e66688db59eee210ee03ed5e2d6abf9c09dbec447532c1d125434d638,0.023829201141857523
0x8d702eb64b521ff51c0dbba90336af4b8462a6aba92edea92cc3a719078637ad,0.022120958835807853
0x166dca4032e9b767577d7adda88dfc7d190894618df1036f80958004b89406fe,0.016888684155479623
0x220dbe20c2e74f40b6772612778ba9dab77a00bd78b6793904d83eaf0e097d1e,0.526928180117797
0x819efc2e6ed33ded39f699a14c526150b7e7872750fd842767994546b0fd72ef,0.01328089618420882
0x63c493a0c980b908d0c3ce2c9ce6c902c8a9684a0342c88dccb1612db3917d13,0.028194955280764156
0xa08b42fd4aa9f861083ed481bd75d4a318a1e7fe431ff7443ec0b5b92357dedd,0.02987684836452571
0x564d52c02e077049b03ecfc532d1b9d7d3cc90c33797acc95cbff9871b11e773,1.9966539545441
0x88529cb7308b5070f29b0e8448510397354ddc8bfa473461fcc16ab3a022c1f8,110
0xbbd81fa0f6183953451faee0e4ba812a8c6d0bf1479fdfe80f198c6745799238,0.014277657064202896
0xcc9b893210a50aa8ad58306f082095e25340925667463b8f2168a2a0cef0dfd4,0.011287750449998277
0xe2729c282e66bf9aef0e2155e07cb835da41e337052a9d4203d3bffe0908d455,0.024195224515896153
0x547d6da9820852888b132b565dc48dcdf29a11de0a28d719361a21656a1fed2b,0.045896684819739325
0x56d9c18f52c099c1065fdf2f0a06af10ea62c7c409c2bb2722e5798889c61ae8,1
0x0dc99574b20f71ed8f301d65bc8240d01d11c545a690f9ee93f76503727b4e24,0.02472661210507486
0x546044eedef5a1f7412c3ed38b070c39a8029629fa957bdeff630fc1ed05a35c,0.018406690353535583
0x17a7f8527f284d6eef0efdc4a59530f5b6584806eb29c6925e820d0c32c2f03d,0.00699
0xb75d31ab9accfd698bcc2e2914e67aa3a7afab9818dc5b9b34f940032e2b882f,0.03144461107784901
0xcd246c53ba08cf7a5e6c5d5039ece948b32c8f04d570ee10f4ab549bfa83427d,0.03452172888433092
0xcc948a1430a60c77f54b4216074ba1191d80bade3e2f42e4fecaa4ef375c9052,0.025255576290021932
0xd1776296789e2f3f9c6df84959777075474453b8231cdadd2bb67ddc2b753088,0.02079939679118234
0x9d7ad32dd7c50980856609aa6000396fce85934cb67df0be35a4c319f40d0e00,0.02681183177342794
0x8df13b7e928d6fd76f9af4c9bc25a05549b4135c21c153b9c73e93a9b7d81e01,0.029287138385090013
0xa95b785114807fe83765a05f65ec25b4353364d07212fd69f47f8d37c67e38a4,0.04525168451537619
0xb659d330ee0361100e8282e438c9dfbcdf4f10c09a9db98b680c3ccbd733df3b,2.4e-07
0xfe63d3a1e08dfbe8c65da719c9663d5d28170f3d79c8eb3e2e997ba424983d09,0.012549558179486303
0xebbf98ce77240a69dbd5fbc9ba3bc46ae73db59cfe5f852e156a2513a097d36a,0.04323273739990814
0x557a85d4377fe410e58bbb82769d88c36402ab773c3e17c92066f085b4dc23cb,0.10404886865510614
0x3421e661388029f0b18c996ecdec522f52b27da5881ebb4268b9033118e186de,0.019854047125041695
0x505b8b7da2be31d77a6fcf38fde25e089fac325b57ed022eac4fd09909906946,3.1e-08
0x47d0d606e68765dbe23006a969206d470e4de5f40168c5dfcb5c59a2809a685c,0.05906362384565446
0x83c4009ff43fcdda0b01f5838fdd76dbfa00379352ccd2630b59a69b5fcde66e,0.07701644598919045
0xbe6debe6f896c805a1da73dba3213f9723a9ff09f82eddb184aea70e81080666,0.024268889755056325
